grid_id,nearest_shelter_id,nearest_shelter_distance_m,current_covered,shelter_count
라마52a18b,SHELTER_020,2881.2884953847283,False,0
라마52a19a,SHELTER_047,2656.843388447045,False,0
라마52a19b,SHELTER_047,2320.3738492585007,False,0
라마52a20a,SHELTER_047,2051.6951064694404,False,0
라마52a20b,SHELTER_047,1880.0986196204135,False,0
라마52a21a,SHELTER_047,1833.054507942009,False,0
라마52a21b,SHELTER_047,1919.741346815882,False,0
라마52a22a,SHELTER_098,1901.398965056874,False,0
라마52a22b,SHELTER_098,1416.4923201905333,False,0
라마52a23a,SHELTER_098,947.4085507309763,False,0
라마52a23b,SHELTER_098,537.3224644825283,False,0
라마52a24a,SHELTER_098,424.0847788791608,False,0
라마52a24b,SHELTER_098,755.6324295028605,False,0
라마52a25a,SHELTER_098,1209.1785795968287,False,0
라마52a25b,SHELTER_032,1138.166391823459,False,0
라마52a26a,SHELTER_032,1250.9376266975105,False,0
라마52a26b,SHELTER_032,1527.8308663915548,False,0
라마52a27a,SHELTER_032,1898.3385806304252,False,0
라마52a27b,SHELTER_032,2317.997320343815,False,0
라마52a28a,SHELTER_071,2157.184948807969,False,0
라마52a28b,SHELTER_071,1663.0164886466673,False,0
라마52a29a,SHELTER_071,1173.7975888788246,False,0
라마52a29b,SHELTER_071,699.9840839653382,False,0
라마52a30a,SHELTER_071,319.61642002851613,False,0
라마52a30b,SHELTER_071,462.95960309609745,False,0
라마52a31a,SHELTER_071,909.1251466360104,False,0
라마52a31b,SHELTER_012,1235.9051457338348,False,0
라마52a32a,SHELTER_012,840.4319838657148,False,0
라마52a32b,SHELTER_012,620.6370193257493,False,0
라마52a33a,SHELTER_012,751.0357514863323,False,0
라마52a33b,SHELTER_012,1114.8628123063972,False,0
라마52a34a,SHELTER_012,1556.2080453836556,False,0
라마52a34b,SHELTER_012,2025.005647095807,False,0
라마52a35a,SHELTER_012,2505.895500818619,False,0
라마52a35b,SHELTER_018,2262.4860029086963,False,0
라마52a36a,SHELTER_018,1848.3461776637735,False,0
라마52a36b,SHELTER_018,1487.926164704013,False,0
라마52a37a,SHELTER_018,1229.4165082417373,False,0
라마52a37b,SHELTER_018,1144.1178391511157,False,0
라마52a38a,SHELTER_018,1267.4960784911054,False,0
라마52a38b,SHELTER_018,1550.5118471385,False,0
라마52a39a,SHELTER_018,1923.9614516001495,False,0
라마52a39b,SHELTER_018,2345.030564058786,False,0
라마52a40a,SHELTER_058,2729.8880097469487,False,0
라마52a40b,SHELTER_058,3123.54438839482,False,0
라마52a41a,SHELTER_058,3544.1177388435312,False,0
라마52a41b,SHELTER_058,3983.090702871076,False,0
라마52a42a,SHELTER_058,4435.003105727279,False,0
라마52a45a,SHELTER_051,3071.9030363117577,False,0
라마52a45b,SHELTER_051,2819.1248290445483,False,0
라마52a46a,SHELTER_050,2596.919286870825,False,0
라마52a46b,SHELTER_050,2401.534319266904,False,0
라마52a47a,SHELTER_050,2300.1618183753567,False,0
라마52a47b,SHELTER_050,2305.23788247697,False,0
라마52a48a,SHELTER_050,2416.0916784969027,False,0
라마52a48b,SHELTER_050,2619.327452419238,False,0
라마52a49a,SHELTER_002,2862.756371068319,False,0
라마52a49b,SHELTER_002,3022.753175952522,False,0
라마52a50a,SHELTER_002,3252.4912736808174,False,0
라마52a50b,SHELTER_002,3538.4123852384246,False,0
라마52a51a,SHELTER_046,3670.459414420766,False,0
라마52a51b,SHELTER_046,3773.384836408445,False,0
라마52a52a,SHELTER_046,3937.587324030332,False,0
라마52a52b,SHELTER_046,4155.8097580485455,False,0
라마52a53a,SHELTER_046,4420.058320409208,False,0
라마52a53b,SHELTER_046,4722.613298434017,False,0
라마52a54a,SHELTER_046,5056.603324097411,False,0
라마52a54b,SHELTER_046,5416.216205802733,False,0
라마52a55a,SHELTER_046,5796.6851560807845,False,0
라마52a55b,SHELTER_046,6194.1681935070565,False,0
라마52a56a,SHELTER_046,6605.594630325239,False,0
라마52a56b,SHELTER_046,7028.51628943896,False,0
라마52a57a,SHELTER_046,7460.978624928231,False,0
라마52b10b,SHELTER_063,1696.0393189072738,False,0
라마52b11a,SHELTER_063,1970.999829873362,False,0
라마52b11b,SHELTER_063,2322.3116258250516,False,0
라마52b12a,SHELTER_063,2720.5555031139443,False,0
라마52b12b,SHELTER_063,3147.969695471184,False,0
라마52b13a,SHELTER_020,2727.2183981563794,False,0
라마52b13b,SHELTER_020,2229.6642435489857,False,0
라마52b14a,SHELTER_020,1733.5181241276637,False,0
라마52b14b,SHELTER_020,1240.4706906643612,False,0
라마52b15a,SHELTER_020,756.6042440507065,False,0
라마52b15b,SHELTER_020,325.7797259403424,False,0
라마52b16a,SHELTER_020,373.91827656854133,False,0
라마52b16b,SHELTER_020,820.6688280117697,False,0
라마52b17a,SHELTER_020,1306.5908973310795,False,0
라마52b17b,SHELTER_020,1800.2394898198015,False,0
라마52b18a,SHELTER_020,2296.6376876697122,False,0
라마52b18b,SHELTER_020,2794.320510632792,False,0
라마52b19a,SHELTER_047,3023.296757137685,False,0
라마52b19b,SHELTER_047,2732.3325733349475,False,0
라마52b20a,SHELTER_047,2508.178482663288,False,0
라마52b20b,SHELTER_047,2369.868627262501,False,0
라마52b21a,SHELTER_047,2332.7227267875164,False,0
라마52b21b,SHELTER_098,2360.9899740971186,False,0
라마52b22a,SHELTER_098,1861.5601324229422,False,0
라마52b22b,SHELTER_098,1362.548566277889,False,0
라마52b23a,SHELTER_098,864.6797466723386,False,0
라마52b23b,SHELTER_098,372.5634619024637,False,0
라마52b24a,SHELTER_098,173.0202357649456,True,1
라마52b24b,SHELTER_098,648.8978893659357,False,0
라마52b25a,SHELTER_032,798.7489344008019,False,0
라마52b25b,SHELTER_032,638.2962248185283,False,0
라마52b26a,SHELTER_032,822.7054643241127,False,0
라마52b26b,SHELTER_032,1202.6082036307264,False,0
라마52b27a,SHELTER_032,1647.9346776650739,False,0
라마52b27b,SHELTER_032,2117.8080442434484,False,0
라마52b28a,SHELTER_071,2278.556719179357,False,0
라마52b28b,SHELTER_071,1817.690199309125,False,0
라마52b29a,SHELTER_071,1384.2595850531425,False,0
라마52b29b,SHELTER_071,1014.0766918525194,False,0
라마52b30a,SHELTER_071,800.3302287840943,False,0
라마52b30b,SHELTER_071,867.5859687965522,False,0
라마52b31a,SHELTER_071,1168.2817945169322,False,0
라마52b31b,SHELTER_012,1547.2583470977377,False,0
라마52b32a,SHELTER_012,1254.1422498730808,False,0
라마52b32b,SHELTER_012,1118.8106064789529,False,0
라마52b33a,SHELTER_012,1196.0775741660286,False,0
라마52b33b,SHELTER_012,1452.4000666744619,False,0
라마52b34a,SHELTER_012,1813.3754007179732,False,0
라마52b34b,SHELTER_012,2228.720425307347,False,0
라마52b35a,SHELTER_012,2673.2113879069216,False,0
라마52b35b,SHELTER_018,2551.8566994495554,False,0
라마52b36a,SHELTER_018,2193.060257642752,False,0
라마52b36b,SHELTER_018,1899.2245714445157,False,0
라마52b37a,SHELTER_018,1704.2871389249867,False,0
라마52b37b,SHELTER_018,1643.8173046393047,False,0
라마52b38a,SHELTER_018,1731.9572772323631,False,0
라마52b38b,SHELTER_018,1948.6448340538236,False,0
라마52b39a,SHELTER_018,2257.1569215300838,False,0
라마52b39b,SHELTER_018,2625.3186563801505,False,0
라마52b40a,SHELTER_018,3031.4746785457714,False,0
라마52b40b,SHELTER_058,3435.754985018885,False,0
라마52b41a,SHELTER_058,3822.126805535726,False,0
라마52b41b,SHELTER_058,4232.3627347035535,False,0
라마52b42a,SHELTER_058,4660.164730845891,False,0
라마52b42b,SHELTER_051,4701.064281600214,False,0
라마52b43a,SHELTER_051,4255.68818371029,False,0
라마52b44b,SHELTER_051,3023.8239910208986,False,0
라마52b45a,SHELTER_051,2674.7687873735204,False,0
라마52b45b,SHELTER_051,2380.1816323847365,False,0
라마52b46a,SHELTER_051,2162.438702108276,False,0
라마52b46b,SHELTER_050,1930.9056053431577,False,0
라마52b47a,SHELTER_050,1803.2675233699251,False,0
라마52b47b,SHELTER_050,1809.7378442569463,False,0
라마52b48a,SHELTER_050,1948.9813670301867,False,0
라마52b48b,SHELTER_050,2195.8838022823365,False,0
라마52b49a,SHELTER_002,2380.636332357707,False,0
라마52b49b,SHELTER_002,2570.81544837049,False,0
라마52b50a,SHELTER_002,2837.385203355225,False,0
라마52b50b,SHELTER_046,3134.0271283502216,False,0
라마52b51a,SHELTER_046,3176.2063616777637,False,0
라마52b51b,SHELTER_046,3294.608878560467,False,0
라마52b52a,SHELTER_046,3481.466425720147,False,0
라마52b52b,SHELTER_046,3726.4955768313716,False,0
라마52b53a,SHELTER_046,4019.0707999326087,False,0
라마52b53b,SHELTER_046,4349.608132418149,False,0
라마52b54a,SHELTER_046,4710.122261292721,False,0
라마52b54b,SHELTER_046,5094.252891941312,False,0
라마52b55a,SHELTER_046,5497.051331193805,False,0
라마52b55b,SHELTER_046,5914.704907982032,False,0
라마52b56a,SHELTER_046,6344.280491847275,False,0
라마52b56b,SHELTER_046,6783.513526924014,False,0
라마52b57a,SHELTER_065,7197.150758387176,False,0
라마52b57b,SHELTER_065,7565.0041895184095,False,0
라마53a08b,SHELTER_087,569.9690088751881,False,0
라마53a10a,SHELTER_063,1049.3685263381778,False,0
라마53a10b,SHELTER_063,1268.6470203135825,False,0
라마53a11a,SHELTER_063,1617.9481512804737,False,0
라마53a11b,SHELTER_063,2031.267382279663,False,0
라마53a12a,SHELTER_063,2476.759604078411,False,0
라마53a12b,SHELTER_072,2892.858828320054,False,0
라마53a13a,SHELTER_020,2728.3921847398265,False,0
라마53a13b,SHELTER_020,2231.099809839888,False,0
라마53a14a,SHELTER_020,1735.36417192064,False,0
라마53a14b,SHELTER_020,1243.049177186499,False,0
라마53a15a,SHELTER_020,760.8243585889295,False,0
라마53a15b,SHELTER_020,335.46408502324,False,0
라마53a16a,SHELTER_020,382.38540774812935,False,0
라마53a16b,SHELTER_020,824.5611243424751,False,0
라마53a17a,SHELTER_020,1309.0391497182773,False,0
라마53a17b,SHELTER_020,1802.0171872691376,False,0
라마53a18a,SHELTER_020,2298.0314164370334,False,0
라마53a18b,SHELTER_020,2795.4661218927017,False,0
라마53a19a,SHELTER_081,3223.8501103716026,False,0
라마53a19b,SHELTER_047,3169.723612918269,False,0
라마53a20a,SHELTER_047,2978.668459543556,False,0
라마53a20b,SHELTER_047,2863.1772214565267,False,0
라마53a21a,SHELTER_047,2832.508042540295,False,0
라마53a21b,SHELTER_098,2434.0011832565497,False,0
라마53a22a,SHELTER_098,1953.329011952081,False,0
라마53a22b,SHELTER_098,1485.4718771397531,False,0
라마53a23a,SHELTER_098,1047.74002816181,False,0
라마53a23b,SHELTER_098,699.2078628361663,False,0
라마53a24a,SHELTER_098,616.4609511488363,False,0
라마53a24b,SHELTER_098,878.1552101597626,False,0
라마53a25a,SHELTER_032,499.9991953469231,False,0
라마53a25b,SHELTER_032,139.36070378244807,True,1
라마53a26a,SHELTER_032,537.4417328138073,False,0
라마53a26b,SHELTER_032,1028.7204802963129,False,0
라마53a27a,SHELTER_032,1525.6762556296944,False,0
라마53a27b,SHELTER_032,2024.1319738108514,False,0
라마53a28a,SHELTER_071,2496.0357653028836,False,0
라마53a28b,SHELTER_071,2083.835761238923,False,0
라마53a29a,SHELTER_071,1718.8799894016026,False,0
라마53a29b,SHELTER_071,1437.6109891456401,False,0
라마53a30a,SHELTER_071,1295.7246213063008,False,0
라마53a30b,SHELTER_071,1338.3120833372193,False,0
라마53a31a,SHELTER_071,1550.2439067944952,False,0
라마53a31b,SHELTER_071,1874.9488282885243,False,0
라마53a32a,SHELTER_012,1714.473577028519,False,0
라마53a32b,SHELTER_012,1618.11125593454,False,0
라마53a33a,SHELTER_012,1672.4677655593675,False,0
라마53a33b,SHELTER_012,1864.406827140534,False,0
라마53a34a,SHELTER_012,2157.5164442806276,False,0
라마53a34b,SHELTER_019,2515.241297335378,False,0
라마53a35a,SHELTER_019,2451.0273943384213,False,0
라마53a35b,SHELTER_019,2487.69608107048,False,0
라마53a36a,SHELTER_018,2588.9463097599964,False,0
라마53a36b,SHELTER_018,2345.247039001737,False,0
라마53a37a,SHELTER_018,2190.370825470639,False,0
라마53a37b,SHELTER_018,2143.6569296880134,False,0
라마53a38a,SHELTER_018,2211.968741037258,False,0
라마53a38b,SHELTER_018,2385.444694486222,False,0
라마53a39a,SHELTER_018,2643.4611912375367,False,0
라마53a39b,SHELTER_015,2918.0926041900257,False,0
라마53a40a,SHELTER_015,3113.2662134263255,False,0
라마53a40b,SHELTER_015,3371.8820537935867,False,0
라마53a41a,SHELTER_015,3680.591073961983,False,0
라마53a41b,SHELTER_015,4027.891845961357,False,0
라마53a42a,SHELTER_005,4259.879304109929,False,0
라마53a42b,SHELTER_005,4295.475179376938,False,0
라마53a43a,SHELTER_051,4040.876355244937,False,0
라마53a44b,SHELTER_051,2713.1736638261423,False,0
라마53a45a,SHELTER_051,2317.798064395134,False,0
라마53a45b,SHELTER_051,1970.5492646843134,False,0
라마53a46a,SHELTER_051,1701.1587056421117,False,0
라마53a46b,SHELTER_050,1479.670850856535,False,0
라마53a47a,SHELTER_050,1308.7410480952979,False,0
라마53a47b,SHELTER_050,1317.6419980649732,False,0
라마53a48a,SHELTER_050,1503.1825368729278,False,0
라마53a48b,SHELTER_002,1788.2454896216145,False,0
라마53a49a,SHELTER_002,1907.7433406490654,False,0
라마53a49b,SHELTER_002,2140.361506014735,False,0
라마53a50a,SHELTER_002,2454.141417903311,False,0
라마53a50b,SHELTER_046,2634.03503778659,False,0
라마53a51a,SHELTER_046,2684.0829702180527,False,0
라마53a51b,SHELTER_046,2823.200701640201,False,0
라마53a52a,SHELTER_046,3039.1813062844544,False,0
라마53a52b,SHELTER_046,3317.0444409437814,False,0
라마53a53a,SHELTER_046,3642.6562607420433,False,0
라마53a53b,SHELTER_046,4004.3857762021835,False,0
라마53a54a,SHELTER_046,4393.320641084318,False,0
라마53a54b,SHELTER_046,4802.856136311464,False,0
라마53a55a,SHELTER_046,5228.1533907137655,False,0
라마53a55b,SHELTER_046,5665.664011178125,False,0
라마53a56a,SHELTER_046,6112.7661085866985,False,0
라마53a56b,SHELTER_065,6490.17207966116,False,0
라마53a57a,SHELTER_065,6859.492909252931,False,0
라마53a57b,SHELTER_065,7244.511875935412,False,0
라마53a58a,SHELTER_065,7642.856904917638,False,0
라마53a58b,SHELTER_065,8052.550590808181,False,0
라마53a59a,SHELTER_065,8471.946669213821,False,0
라마53b08a,SHELTER_087,529.6863509815356,False,0
라마53b08b,SHELTER_087,73.82008199759869,True,1
라마53b09a,SHELTER_087,479.9283056833904,False,0
라마53b09b,SHELTER_063,570.7882592160321,False,0
라마53b10a,SHELTER_063,578.005358920002,False,0
라마53b10b,SHELTER_063,917.8132451766058,False,0
라마53b11a,SHELTER_063,1360.3941013923077,False,0
라마53b11b,SHELTER_063,1832.7474100880231,False,0
라마53b12a,SHELTER_063,2316.7334821393956,False,0
라마53b12b,SHELTER_072,2426.5580723787907,False,0
라마53b13a,SHELTER_072,2276.5158658862815,False,0
라마53b13b,SHELTER_072,2230.8888131498757,False,0
라마53b14a,SHELTER_020,1875.6045776475712,False,0
라마53b14b,SHELTER_020,1432.3320073958926,False,0
라마53b15a,SHELTER_020,1041.7568944475343,False,0
라마53b15b,SHELTER_020,786.7273192454896,False,0
라마53b16a,SHELTER_020,807.8504332891195,False,0
라마53b16b,SHELTER_020,1089.1761888159517,False,0
라마53b17a,SHELTER_020,1489.962153211237,False,0
라마53b17b,SHELTER_020,1937.4389450302915,False,0
라마53b18a,SHELTER_081,2394.134470372437,False,0
라마53b18b,SHELTER_081,2553.6741462402497,False,0
라마53b19a,SHELTER_081,2794.749260331994,False,0
라마53b19b,SHELTER_056,2852.320426620409,False,0
라마53b20a,SHELTER_056,2969.0550088642253,False,0
라마53b20b,SHELTER_056,3161.462236878287,False,0
라마53b21a,SHELTER_098,3063.2201020432803,False,0
라마53b21b,SHELTER_098,2602.7773363085544,False,0
라마53b22a,SHELTER_098,2159.995910005587,False,0
라마53b22b,SHELTER_098,1748.346304391745,False,0
라마53b23a,SHELTER_098,1395.6529901518074,False,0
라마53b23b,SHELTER_098,1157.1429201957249,False,0
라마53b24a,SHELTER_098,1109.104236128642,False,0
라마53b24b,SHELTER_032,1045.2637562249806,False,0
라마53b25a,SHELTER_032,601.6631370532223,False,0
라마53b25b,SHELTER_032,362.5199868971272,False,0
라마53b26a,SHELTER_032,633.1215928327368,False,0
라마53b26b,SHELTER_032,1081.787946744754,False,0
라마53b27a,SHELTER_032,1561.949862234188,False,0
라마53b27b,SHELTER_032,2051.6114599369366,False,0
라마53b28a,SHELTER_070,2248.9673700320786,False,0
라마53b28b,SHELTER_040,2202.5339513625404,False,0
라마53b29a,SHELTER_040,1799.1025724424712,False,0
라마53b29b,SHELTER_040,1456.840528484003,False,0
라마53b30a,SHELTER_040,1228.005938380585,False,0
라마53b30b,SHELTER_040,1180.513805070662,False,0
라마53b31a,SHELTER_040,1333.8767196509748,False,0
라마53b31b,SHELTER_040,1632.4341832034997,False,0
라마53b32a,SHELTER_040,2012.574376701569,False,0
라마53b32b,SHELTER_012,2117.7419342295475,False,0
라마53b33a,SHELTER_012,2159.5590499561235,False,0
라마53b33b,SHELTER_012,2311.3977763467033,False,0
라마53b34a,SHELTER_019,2223.7993586383573,False,0
라마53b34b,SHELTER_019,2031.3493277760974,False,0
라마53b35a,SHELTER_019,1951.275632870056,False,0
라마53b35b,SHELTER_019,1997.1412317130882,False,0
라마53b36a,SHELTER_019,2160.9418324852027,False,0
라마53b36b,SHELTER_019,2418.835692510043,False,0
라마53b37a,SHELTER_018,2681.5767850726816,False,0
라마53b37b,SHELTER_015,2507.9342817553324,False,0
라마53b38a,SHELTER_015,2338.1395233469284,False,0
라마53b38b,SHELTER_015,2268.051696869004,False,0
라마53b39a,SHELTER_015,2306.777095582435,False,0
라마53b39b,SHELTER_015,2449.159577842387,False,0
라마53b40a,SHELTER_015,2678.720722055673,False,0
라마53b40b,SHELTER_015,2975.349857714859,False,0
라마53b41a,SHELTER_015,3321.1246355470003,False,0
라마53b41b,SHELTER_015,3702.300759510302,False,0
라마53b42a,SHELTER_005,3759.925727818655,False,0
라마53b42b,SHELTER_005,3800.2074693063655,False,0
라마53b43a,SHELTER_051,3878.979443073116,False,0
라마53b43b,SHELTER_051,3399.6114567723585,False,0
라마53b44a,SHELTER_051,2927.154692572966,False,0
라마53b44b,SHELTER_051,2465.5853527075456,False,0
라마53b45a,SHELTER_051,2022.3717929006152,False,0
라마53b45b,SHELTER_051,1612.7195062856113,False,0
라마53b46a,SHELTER_051,1269.5435176425274,False,0
라마53b46b,SHELTER_051,1059.5363516284938,False,0
라마53b47a,SHELTER_050,820.873011554439,False,0
라마53b47b,SHELTER_050,834.9909012639183,False,0
라마53b48a,SHELTER_050,1104.8018416388556,False,0
라마53b48b,SHELTER_002,1292.2372994157654,False,0
라마53b49a,SHELTER_002,1453.113884263776,False,0
라마53b49b,SHELTER_002,1747.341604632296,False,0
라마53b50a,SHELTER_002,2120.1097627051704,False,0
라마53b50b,SHELTER_046,2134.0466535058854,False,0
라마53b51a,SHELTER_046,2195.5217899321406,False,0
라마53b51b,SHELTER_046,2363.572876133501,False,0
라마53b52a,SHELTER_046,2617.7542954832775,False,0
라마53b52b,SHELTER_046,2935.779004327184,False,0
라마53b53a,SHELTER_046,3299.2361499255358,False,0
라마53b53b,SHELTER_046,3694.74220801704,False,0
라마53b54a,SHELTER_046,4113.062216211882,False,0
라마53b54b,SHELTER_046,4547.9051886727975,False,0
라마53b55a,SHELTER_046,4994.957699108583,False,0
라마53b55b,SHELTER_065,5432.805799933901,False,0
라마53b56a,SHELTER_065,5783.224723999008,False,0
라마53b56b,SHELTER_065,6154.347857957932,False,0
라마53b57a,SHELTER_065,6542.6528950594175,False,0
라마53b57b,SHELTER_065,6945.258544770479,False,0
라마53b58a,SHELTER_065,7359.818313123316,False,0
라마53b58b,SHELTER_065,7784.422582996333,False,0
라마53b59a,SHELTER_065,8217.514484267205,False,0
라마54a08a,SHELTER_087,679.0820008247181,False,0
라마54a08b,SHELTER_087,431.31674896078414,False,0
라마54a09a,SHELTER_087,641.0272318896427,False,0
라마54a09b,SHELTER_063,242.3120461924042,True,1
라마54a10a,SHELTER_063,258.8553376141236,True,1
라마54a10b,SHELTER_063,758.4833840584078,False,0
라마54a11a,SHELTER_063,1258.4069301994748,False,0
라마54a11b,SHELTER_063,1758.3739534170306,False,0
라마54a12a,SHELTER_003,1992.1111307861702,False,0
라마54a12b,SHELTER_003,1959.9760277026098,False,0
라마54a13a,SHELTER_072,1789.4346497342012,False,0
라마54a13b,SHELTER_072,1731.0161104607482,False,0
라마54a14a,SHELTER_072,1814.044427151648,False,0
라마54a14b,SHELTER_020,1748.7077234110516,False,0
라마54a15a,SHELTER_020,1446.2576359818074,False,0
라마54a15b,SHELTER_020,1274.889641245041,False,0
라마54a16a,SHELTER_020,1288.0318494013,False,0
라마54a16b,SHELTER_020,1480.7796908353237,False,0
라마54a17a,SHELTER_020,1796.2157277199697,False,0
라마54a17b,SHELTER_081,1833.0089943201,False,0
라마54a18a,SHELTER_081,1910.312476064778,False,0
라마54a18b,SHELTER_081,2106.8140732297907,False,0
라마54a19a,SHELTER_056,2320.858967724119,False,0
라마54a19b,SHELTER_056,2359.2249103489853,False,0
라마54a20a,SHELTER_056,2499.0994392294388,False,0
라마54a20b,SHELTER_056,2724.895197379637,False,0
라마54a21a,SHELTER_056,3017.384573806979,False,0
라마54a21b,SHELTER_098,2850.3575152441185,False,0
라마54a22a,SHELTER_098,2452.686370808146,False,0
라마54a22b,SHELTER_098,2099.2386482692823,False,0
라마54a23a,SHELTER_098,1816.0218531798707,False,0
라마54a23b,SHELTER_098,1639.83774809164,False,0
라마54a24a,SHELTER_098,1606.3001926494528,False,0
라마54a24b,SHELTER_032,1305.5939855938025,False,0
라마54a25a,SHELTER_032,986.9133019824378,False,0
라마54a25b,SHELTER_032,862.2181139601785,False,0
라마54a26a,SHELTER_032,1006.4006590082381,False,0
라마54a26b,SHELTER_032,1335.0147927507712,False,0
라마54a27a,SHELTER_070,1469.7948741351413,False,0
라마54a27b,SHELTER_070,1581.3176307963233,False,0
라마54a28a,SHELTER_070,1827.7948262594077,False,0
라마54a28b,SHELTER_040,1982.0336458043776,False,0
라마54a29a,SHELTER_040,1521.2072943438789,False,0
라마54a29b,SHELTER_040,1095.3017354270266,False,0
라마54a30a,SHELTER_040,765.0491166545376,False,0
라마54a30b,SHELTER_040,686.2320381316513,False,0
라마54a31a,SHELTER_040,925.4883410517671,False,0
라마54a31b,SHELTER_040,1319.9026209107942,False,0
라마54a32a,SHELTER_040,1768.5466315456927,False,0
라마54a32b,SHELTER_040,2239.0559276659546,False,0
라마54a33a,SHELTER_019,2526.4662845886837,False,0
라마54a33b,SHELTER_019,2136.382079858231,False,0
라마54a34a,SHELTER_019,1801.4507751019498,False,0
라마54a34b,SHELTER_019,1557.6653681363816,False,0
라마54a35a,SHELTER_019,1451.6948381348898,False,0
라마54a35b,SHELTER_019,1512.7836616791965,False,0
라마54a36a,SHELTER_019,1723.2559041011732,False,0
라마54a36b,SHELTER_019,2037.3284995296133,False,0
라마54a37a,SHELTER_015,2365.521186478541,False,0
라마54a37b,SHELTER_015,2067.087940246425,False,0
라마54a38a,SHELTER_015,1857.4214981380976,False,0
라마54a38b,SHELTER_015,1768.3825069195127,False,0
라마54a39a,SHELTER_015,1817.7840245233497,False,0
라마54a39b,SHELTER_015,1995.3698476336842,False,0
라마54a40a,SHELTER_015,2271.269006057855,False,0
라마54a40b,SHELTER_015,2614.5410623878915,False,0
라마54a41a,SHELTER_015,3002.1637257061398,False,0
라마54a41b,SHELTER_005,3289.8291658963,False,0
라마54a42a,SHELTER_005,3259.9863913582817,False,0
라마54a42b,SHELTER_005,3306.3645598905814,False,0
라마54a43a,SHELTER_005,3425.869515022381,False,0
라마54a43b,SHELTER_051,3282.553557586547,False,0
라마54a44a,SHELTER_051,2790.346644354094,False,0
라마54a44b,SHELTER_051,2301.501886354258,False,0
라마54a45a,SHELTER_051,1818.73238001809,False,0
라마54a45b,SHELTER_051,1348.5785136062057,False,0
라마54a46a,SHELTER_051,910.7911640954693,False,0
라마54a46b,SHELTER_051,583.4527245873796,False,0
라마54a47a,SHELTER_050,367.2354438603794,False,0
라마54a47b,SHELTER_050,397.7928799292494,False,0
라마54a48a,SHELTER_050,825.600677941511,False,0
라마54a48b,SHELTER_002,801.2069301064821,False,0
라마54a49a,SHELTER_002,1040.9588212265946,False,0
라마54a49b,SHELTER_002,1423.115592679762,False,0
라마54a50a,SHELTER_046,1704.1152683034018,False,0
라마54a50b,SHELTER_046,1634.0653776369952,False,0
라마54a51a,SHELTER_046,1713.5724289095854,False,0
라마54a51b,SHELTER_046,1924.185874557408,False,0
라마54a52a,SHELTER_046,2229.0473504556644,False,0
라마54a52b,SHELTER_046,2595.151806985591,False,0
라마54a53a,SHELTER_046,3000.162280948772,False,0
라마54a53b,SHELTER_046,3430.325716714799,False,0
라마54a54a,SHELTER_046,3877.279372637734,False,0
라마54a54b,SHELTER_046,4335.833961789729,False,0
라마54a55a,SHELTER_065,4726.386933425529,False,0
라마54a55b,SHELTER_065,5076.321777914946,False,0
라마54a56a,SHELTER_065,5449.711197982104,False,0
라마54a56b,SHELTER_065,5842.059695851243,False,0
라마54a57a,SHELTER_065,6249.797663794205,False,0
라마54a57b,SHELTER_065,6670.10346147985,False,0
라마54a58a,SHELTER_065,7100.745702764145,False,0
라마54a58b,SHELTER_065,7539.953506740041,False,0
라마54a59a,SHELTER_065,7986.313807525937,False,0
라마54b08b,SHELTER_087,930.923665700936,False,0
라마54b09a,SHELTER_063,885.0650035560435,False,0
라마54b09b,SHELTER_063,540.0287201631329,False,0
라마54b10a,SHELTER_063,547.6513276551088,False,0
라마54b10b,SHELTER_063,899.0066377751476,False,0
라마54b11a,SHELTER_063,1347.777389944329,False,0
라마54b11b,SHELTER_003,1699.8219629053758,False,0
라마54b12a,SHELTER_003,1504.125652112294,False,0
라마54b12b,SHELTER_003,1461.298480499101,False,0
라마54b13a,SHELTER_072,1312.1083201118574,False,0
라마54b13b,SHELTER_072,1231.2467878991824,False,0
라마54b14a,SHELTER_072,1345.4772616872228,False,0
라마54b14b,SHELTER_072,1613.892645352423,False,0
라마54b15a,SHELTER_020,1896.856576587276,False,0
라마54b15b,SHELTER_020,1769.674354185149,False,0
라마54b16a,SHELTER_020,1779.165469420663,False,0
라마54b16b,SHELTER_081,1642.7392676078882,False,0
라마54b17a,SHELTER_081,1409.9518021163915,False,0
라마54b17b,SHELTER_081,1333.167606582765,False,0
라마54b18a,SHELTER_081,1437.6048310269332,False,0
라마54b18b,SHELTER_081,1689.993915119914,False,0
라마54b19a,SHELTER_056,1821.1525772325094,False,0
라마54b19b,SHELTER_056,1869.800133465159,False,0
라마54b20a,SHELTER_056,2043.4550077386198,False,0
라마54b20b,SHELTER_056,2314.1443771289983,False,0
라마54b21a,SHELTER_056,2652.3235149097995,False,0
라마54b21b,SHELTER_056,3035.519042485023,False,0
라마54b22a,SHELTER_098,2804.595966597543,False,0
라마54b22b,SHELTER_098,2501.3778212606376,False,0
라마54b23a,SHELTER_098,2268.9256209787977,False,0
라마54b23b,SHELTER_098,2130.529498123279,False,0
라마54b24a,SHELTER_032,2011.7536578688494,False,0
라마54b24b,SHELTER_032,1678.2654707643437,False,0
라마54b25a,SHELTER_032,1444.2981689287822,False,0
라마54b25b,SHELTER_032,1362.1378091743145,False,0
라마54b26a,SHELTER_070,1327.6820826534,False,0
라마54b26b,SHELTER_070,1050.2419673733432,False,0
라마54b27a,SHELTER_070,971.2243136709416,False,0
